unique_id,time,x,y,red,nir,swir16,swir22,blue,green,rededge1,rededge2,rededge3,nir08
ID_SIBBD4,49:31.8,-244235,847655,0.1684,0.4816,0.3558,0.2288,0.1514,0.1786,0.2313,0.4004,0.4744,0.5189
ID_SIBBD4,59:26.4,-244235,847655,0.158,0.422,0.3208,0.2103,0.1382,0.1647,0.206,0.3496,0.3997,0.4401
ID_SIBBD4,49:32.2,-244235,847655,0.1759,0.4272,0.3236,0.2237,0.1738,0.1902,0.2194,0.3555,0.4122,0.4468
ID_SIBBD4,59:27.5,-244235,847655,0.1318,0.1882,0.1449,0.1226,0.1367,0.1381,0.1421,0.1725,0.1901,0.1893
ID_SIBBD4,49:31.7,-244235,847655,0.1578,0.4172,0.3492,0.2284,0.142,0.1616,0.1991,0.3449,0.4013,0.4349
ID_SIBBD4,59:27.1,-244235,847655,0.3196,0.514,0.4532,0.3425,0.3128,0.323,0.3776,0.4636,0.5047,0.5431
ID_SIBBD4,49:32.3,-244235,847655,0.664,0.7328,0.7163,0.6527,0.6404,0.648,0.7252,0.7151,0.7419,0.7571
ID_E547V9,59:22.9,-244165,847575,0.2692,0.4352,0.3909,0.3093,0.2556,0.2748,0.3147,0.3995,0.4289,0.4573
ID_E547V9,49:29.7,-244165,847575,0.2388,0.4572,0.3744,0.2592,0.1744,0.2242,0.2903,0.4041,0.4479,0.4826
ID_E547V9,49:28.7,-244165,847575,0.6156,0.73,0.6446,0.5471,0.684,0.64,0.6728,0.694,0.7136,0.735
ID_E547V9,49:29.8,-244165,847575,0.8208,0.8456,0.6343,0.5277,0.9432,0.8792,0.8501,0.8226,0.7768,0.7688
ID_E547V9,49:31.6,-244165,847575,0.201,0.3964,0.3917,0.2677,0.204,0.214,0.2656,0.3523,0.3991,0.445
ID_E547V9,49:32.9,-244165,847575,0.293,0.3998,0.3409,0.2779,0.3036,0.3066,0.3417,0.3883,0.3997,0.4157
ID_E547V9,49:30.2,-244165,847575,0.1756,0.3448,0.3917,0.2802,0.1416,0.1697,0.2293,0.307,0.344,0.3837
ID_E547V9,59:25.2,-244165,847575,1.2816,1.1696,0.879,0.7245,1.5192,1.3744,1.3088,1.2069,1.1607,1.1279
ID_E547V9,49:33.4,-244165,847575,0.1395,0.2294,0.2305,0.1796,0.1362,0.1461,0.1696,0.2256,0.2353,0.2546
ID_E547V9,59:24.4,-244165,847575,0.1656,0.4044,0.3792,0.261,0.1556,0.178,0.2238,0.3556,0.3957,0.4405
ID_E547V9,59:26.9,-244165,847575,0.618,0.738,0.309,0.3247,0.6592,0.6376,0.6894,0.7163,0.7201,0.7164
ID_E547V9,49:38.8,-244165,847575,0.1417,0.3878,0.3217,0.2149,0.1422,0.1674,0.2272,0.4251,0.4839,0.5116
ID_E547V9,49:30.9,-244165,847575,0.7232,0.7224,0.387,0.335,0.7684,0.7392,0.763,0.7217,0.7201,0.7263
ID_E547V9,59:29.3,-244165,847575,0.8536,0.7796,0.5852,0.5123,0.9168,0.8704,0.9343,0.8799,0.8824,0.8703
ID_E547V9,49:37.6,-244165,847575,0.1319,0.5348,0.3316,0.2081,0.1364,0.1802,0.2238,0.4752,0.5395,0.5768
ID_E547V9,59:32.3,-244165,847575,0.688,0.7,0.4849,0.4227,0.7952,0.7284,0.7348,0.7257,0.7294,0.7444
ID_E547V9,49:34.9,-244165,847575,0.7748,0.8172,0.6842,0.5945,0.8632,0.8288,0.8334,0.8213,0.8387,0.8479
ID_E547V9,59:30.4,-244165,847575,0.4572,0.6792,0.5538,0.4593,0.5216,0.4928,0.5318,0.6394,0.7003,0.7105
ID_E547V9,49:36.1,-244165,847575,0.2446,0.488,0.3553,0.2893,0.3316,0.288,0.2996,0.4365,0.4881,0.5276
ID_E547V9,59:31.8,-244165,847575,0.7332,0.7908,0.4202,0.3391,0.7344,0.7288,0.7079,0.7437,0.7861,0.8104
ID_E547V9,59:31.1,-244165,847575,0.6308,0.7276,0.5707,0.4644,0.6816,0.6348,0.6472,0.6895,0.7318,0.7453
ID_E547V9,49:36.1,-244165,847575,0.3224,0.5548,0.4165,0.3635,0.3172,0.3358,0.3711,0.4985,0.561,0.5936
ID_E547V9,59:31.3,-244165,847575,0.2642,0.4364,0.3191,0.2551,0.336,0.3114,0.3124,0.3918,0.4276,0.4483
ID_E547V9,49:38.1,-244165,847575,0.8036,0.8424,0.6235,0.4659,0.8248,0.814,0.7991,0.8316,0.8637,0.8773
ID_E547V9,59:30.1,-244165,847575,0.2686,0.3806,0.2802,0.2387,0.2986,0.2844,0.3057,0.3654,0.3928,0.4061
ID_E547V9,59:33.1,-244165,847575,0.1834,0.3712,0.2554,0.1871,0.202,0.2082,0.2273,0.335,0.3686,0.3897
ID_E547V9,59:28.9,-244165,847575,0.9568,0.988,0.7312,0.584,1.0728,0.9968,1.0357,0.9775,0.9616,0.9473
ID_E547V9,49:37.4,-244165,847575,0.1574,0.5588,0.3986,0.2517,0.1586,0.196,0.2534,0.4794,0.537,0.5905
ID_E547V9,59:32.3,-244165,847575,0.9664,0.9632,0.8082,0.7186,1.008,0.9728,1.0244,0.992,0.9787,0.9722
ID_E547V9,59:27.2,-244165,847575,0.8944,0.9112,0.7152,0.5616,0.8896,0.8832,0.9618,0.9424,0.9419,0.9338
ID_E547V9,49:36.5,-244165,847575,0.2926,0.416,0.3682,0.326,0.3182,0.3156,0.3285,0.3891,0.4133,0.4356
ID_E547V9,59:31.6,-244165,847575,0.7792,0.792,0.6627,0.5562,0.8568,0.8,0.8289,0.8026,0.8068,0.811
ID_E547V9,49:30.6,-244165,847575,0.6904,0.7236,0.5403,0.3955,0.6756,0.6792,0.6531,0.6872,0.754,0.77
ID_E547V9,59:25.1,-244165,847575,0.1428,0.3964,0.3297,0.2158,0.1403,0.1623,0.2033,0.3423,0.3939,0.4265
ID_E547V9,49:36.0,-244165,847575,1.0304,1.0248,0.6181,0.4702,1.0632,1.044,1.0864,1.0586,1.0518,1.0687
ID_E547V9,59:31.0,-244165,847575,0.8496,0.8792,0.5366,0.3462,0.8256,0.8336,0.7957,0.8402,0.8897,0.9148
ID_E547V9,49:28.1,-244165,847575,0.1634,0.536,0.4229,0.281,0.1634,0.1968,0.2606,0.4492,0.5204,0.5576
ID_E547V9,59:23.1,-244165,847575,0.544,0.6352,0.463,0.3506,0.5624,0.5472,0.5268,0.5926,0.6584,0.6723
ID_E547V9,49:36.0,-244165,847575,0.7332,0.7728,0.5687,0.472,0.7548,0.7312,0.7891,0.7786,0.7795,0.793
ID_E547V9,59:24.9,-244165,847575,0.7992,0.8592,0.6455,0.5108,0.8512,0.82,0.8929,0.8632,0.858,0.8568
ID_E547V9,49:32.4,-244165,847575,0.3688,0.564,0.4775,0.3915,0.399,0.3968,0.4014,0.5097,0.55,0.5738
ID_E547V9,59:28.9,-244165,847575,1.0416,0.9728,0.7339,0.6244,1.1096,1.0544,1.1341,1.0606,1.0283,1.0131
ID_E547V9,49:34.1,-244165,847575,0.1358,0.5396,0.3716,0.2341,0.1416,0.1792,0.2303,0.4623,0.5494,0.5772
ID_E547V9,59:29.5,-244165,847575,0.153,0.5516,0.3585,0.2192,0.1764,0.1968,0.2319,0.4741,0.5499,0.5743
ID_E547V9,49:34.1,-244165,847575,0.7792,0.8096,0.7774,0.6933,0.828,0.794,0.8242,0.8145,0.8052,0.8138
ID_E547V9,59:31.1,-244165,847575,0.1789,0.434,0.3622,0.2395,0.1718,0.1992,0.2445,0.3983,0.444,0.4821
ID_E547V9,49:38.2,-244165,847575,0.1634,0.412,0.369,0.2505,0.146,0.1786,0.2275,0.3744,0.4231,0.4568
ID_E547V9,59:34.2,-244165,847575,0.5452,0.702,0.3331,0.3272,0.5892,0.5764,0.6122,0.6656,0.6784,0.6877
ID_E547V9,49:37.4,-244165,847575,0.2284,0.5092,0.4069,0.2778,0.2222,0.255,0.3053,0.467,0.5107,0.5487
ID_E547V9,59:33.2,-244165,847575,0.5116,0.616,0.4986,0.4405,0.5716,0.5372,0.5488,0.596,0.6294,0.6486
ID_E547V9,49:40.6,-244165,847575,0.6332,0.7684,0.65,0.5148,0.602,0.6204,0.6708,0.7455,0.8131,0.8392
ID_E547V9,59:36.4,-244165,847575,0.972,1.0328,0.3139,0.3226,0.9512,0.96,0.9819,0.9904,1.0038,0.9999
ID_E547V9,49:39.0,-244165,847575,0.5696,0.6704,0.6475,0.5974,0.5472,0.5588,0.6491,0.7102,0.7334,0.761
ID_E547V9,59:34.6,-244165,847575,0.7572,0.8256,0.4468,0.4792,0.7924,0.7652,0.847,0.8225,0.8098,0.7985
ID_E547V9,49:42.6,-244165,847575,0.213,0.5416,0.3599,0.2643,0.2122,0.2416,0.2887,0.4665,0.5349,0.5697
ID_E547V9,59:38.4,-244165,847575,0.2284,0.4852,0.3821,0.2716,0.2296,0.2486,0.2793,0.4257,0.4849,0.5193
ID_E547V9,49:40.2,-244165,847575,0.1636,0.2924,0.269,0.1932,0.1476,0.167,0.2033,0.2633,0.2997,0.3253
ID_E547V9,59:35.7,-244165,847575,0.2228,0.4776,0.3357,0.264,0.1864,0.2278,0.2878,0.3976,0.4335,0.5243
ID_E547V9,49:44.2,-244165,847575,0.2704,0.456,0.3085,0.2628,0.278,0.2874,0.3338,0.4238,0.4667,0.4917
ID_E547V9,59:39.8,-244165,847575,0.1408,0.226,0.2022,0.157,0.1386,0.144,0.1619,0.2095,0.2288,0.2473
ID_E547V9,49:40.9,-244165,847575,1.0192,1.0432,0.7415,0.5645,1.0608,1.0264,1.116,1.0935,1.0858,1.0986
ID_E547V9,59:36.2,-244165,847575,0.1616,0.3956,0.3529,0.2345,0.15,0.1777,0.224,0.3553,0.4138,0.4487
ID_E547V9,49:45.3,-244165,847575,0.178,0.4764,0.4066,0.2686,0.1614,0.1978,0.2566,0.4161,0.4879,0.5243
ID_E547V9,59:40.8,-244165,847575,0.2724,0.4816,0.3648,0.3022,0.2892,0.295,0.3292,0.4418,0.4882,0.5066
ID_E547V9,49:41.1,-244165,847575,0.5428,0.6636,0.2774,0.2797,0.5432,0.5488,0.56,0.6229,0.6588,0.6782
ID_E547V9,59:36.3,-244165,847575,0.1632,0.4752,0.3531,0.2299,0.147,0.1898,0.2448,0.422,0.4789,0.5214
ID_E547V9,49:43.0,-244165,847575,0.3258,0.492,0.3187,0.2906,0.3714,0.3542,0.391,0.4497,0.4834,0.4972
ID_E547V9,59:41.1,-244165,847575,0.2954,0.4812,0.3523,0.2874,0.3088,0.3102,0.3472,0.447,0.4909,0.5094
ID_E547V9,49:40.8,-244165,847575,0.1626,0.4736,0.3502,0.2312,0.1656,0.1902,0.233,0.4219,0.4738,0.5194
ID_E547V9,59:35.8,-244165,847575,0.2364,0.428,0.3367,0.2612,0.219,0.2448,0.2765,0.3931,0.4548,0.492
ID_E547V9,49:45.9,-244165,847575,0.3998,0.5424,0.3284,0.2909,0.4588,0.4472,0.4446,0.5049,0.5416,0.554
ID_E547V9,59:40.9,-244165,847575,0.3596,0.4996,0.295,0.279,0.4176,0.3984,0.4235,0.4836,0.4983,0.5026
ID_E547V9,49:39.9,-244165,847575,0.2574,0.4452,0.3039,0.2369,0.2974,0.2932,0.3057,0.4044,0.4315,0.4519
ID_E547V9,59:34.8,-244165,847575,0.2754,0.335,0.2163,0.1614,0.3092,0.2988,0.2939,0.3328,0.3553,0.3627
ID_E547V9,49:45.4,-244165,847575,1.1712,1.1544,0.7343,0.5608,1.384,1.264,1.1837,1.0618,1.0333,0.9983
ID_E547V9,59:40.3,-244165,847575,0.6656,0.6864,0.5823,0.4151,0.6436,0.6468,0.6275,0.6801,0.7497,0.77
ID_E547V9,49:39.7,-244165,847575,0.5788,0.6332,0.5348,0.4456,0.5752,0.5764,0.6653,0.6826,0.694,0.7022
ID_E547V9,59:35.4,-244165,847575,0.4472,0.6328,0.4843,0.4481,0.492,0.4696,0.5102,0.5833,0.6116,0.6501
ID_E547V9,49:44.5,-244165,847575,0.7796,0.7576,0.6359,0.5776,0.8856,0.8224,0.8258,0.777,0.7857,0.7916
ID_E547V9,59:40.1,-244165,847575,0.1564,0.5832,0.3518,0.2146,0.1705,0.1978,0.2316,0.488,0.5753,0.6199
ID_E547V9,49:41.1,-244165,847575,0.5536,0.6184,0.5231,0.4547,0.5996,0.5664,0.6011,0.6118,0.6174,0.6376
ID_E547V9,59:36.5,-244165,847575,0.4108,0.5232,0.4675,0.4514,0.375,0.404,0.453,0.5323,0.5636,0.5883
ID_E547V9,49:45.5,-244165,847575,0.6552,0.6856,0.637,0.5673,0.5936,0.6416,0.7548,0.7515,0.774,0.7887
ID_E547V9,59:40.9,-244165,847575,0.8584,0.852,0.5518,0.4065,0.9056,0.8704,0.8911,0.8669,0.8743,0.8819
ID_E547V9,49:41.9,-244165,847575,0.6776,0.76,0.5678,0.432,0.718,0.6948,0.7337,0.7505,0.7539,0.7681
ID_E547V9,59:37.3,-244165,847575,0.3396,0.51,0.394,0.3095,0.3448,0.3546,0.3935,0.4848,0.5111,0.549
ID_E547V9,49:46.0,-244165,847575,0.9424,0.9552,0.621,0.4159,0.888,0.9128,0.8953,0.9305,1.0305,1.0598
ID_E547V9,59:41.2,-244165,847575,0.628,0.6728,0.5391,0.3688,0.634,0.6184,0.6136,0.6797,0.7515,0.7646
ID_E547V9,49:42.4,-244165,847575,0.6656,0.7152,0.4602,0.3679,0.6456,0.6512,0.6699,0.7218,0.7684,0.7959
ID_E547V9,59:37.6,-244165,847575,0.3944,0.5152,0.461,0.4057,0.3916,0.3974,0.4373,0.4948,0.5254,0.5587
ID_E547V9,49:46.1,-244165,847575,0.1633,0.4148,0.3693,0.249,0.1514,0.1789,0.2196,0.3588,0.4091,0.4494
ID_E547V9,59:41.2,-244165,847575,0.5944,0.688,0.6447,0.5518,0.558,0.5652,0.6529,0.7112,0.7543,0.7817
ID_E547V9,49:42.4,-244165,847575,0.9936,0.9144,0.5628,0.4368,1.028,0.9832,1.0934,1.0406,1.019,1.0394
ID_E547V9,59:37.5,-244165,847575,1.2072,1.08,0.7932,0.6074,1.3048,1.228,1.2977,1.2027,1.1581,1.1391
ID_E547V9,49:45.7,-244165,847575,0.1786,0.5036,0.413,0.2668,0.174,0.2048,0.2518,0.4243,0.4842,0.5371
ID_E547V9,59:40.7,-244165,847575,0.2262,0.3676,0.2889,0.2178,0.243,0.241,0.2603,0.3388,0.3819,0.4
ID_E547V9,49:42.1,-244165,847575,0.9384,0.916,0.7387,0.5945,0.964,0.9424,0.9901,0.9532,0.9376,0.9422
ID_E547V9,59:37.1,-244165,847575,0.5852,0.6728,0.5811,0.4819,0.5896,0.584,0.6325,0.6398,0.6509,0.6747
ID_E547V9,49:45.0,-244165,847575,0.5644,0.7012,0.5805,0.5175,0.5708,0.5624,0.5883,0.6196,0.6687,0.7113
ID_E547V9,59:39.9,-244165,847575,0.9528,0.8984,0.7043,0.6083,0.9928,0.9576,0.9815,0.9414,0.949,0.957
ID_E547V9,49:41.3,-244165,847575,0.44,0.5772,0.5406,0.4853,0.4208,0.4344,0.5047,0.5699,0.5988,0.621
ID_E547V9,59:36.1,-244165,847575,0.8328,0.848,0.6599,0.502,0.848,0.8336,0.8928,0.8677,0.8607,0.8633
ID_E547V9,49:43.9,-244165,847575,0.4352,0.5832,0.5254,0.4649,0.4464,0.4512,0.4997,0.5616,0.6111,0.6262
ID_E547V9,59:38.6,-244165,847575,0.7304,0.7512,0.5926,0.471,0.7528,0.7356,0.7967,0.7789,0.7794,0.7795
ID_E547V9,49:40.1,-244165,847575,0.9432,0.9544,0.7162,0.4546,0.9496,0.94,0.9085,0.9558,1.0118,1.038
ID_E547V9,59:34.8,-244165,847575,0.6512,0.6604,0.4828,0.3514,0.7044,0.6732,0.694,0.6857,0.6846,0.6875
ID_E547V9,49:42.3,-244165,847575,0.5516,0.6104,0.6251,0.6124,0.5232,0.5352,0.6216,0.636,0.6739,0.7002
ID_E547V9,59:37.0,-244165,847575,0.8164,0.8264,0.6479,0.5143,0.8376,0.81,0.8693,0.8325,0.8294,0.8462
ID_E547V9,49:38.5,-244165,847575,0.6768,0.7528,0.6682,0.6196,0.684,0.6884,0.7309,0.7585,0.7637,0.7849
ID_E547V9,59:33.1,-244165,847575,1.088,0.9768,0.7068,0.6156,1.264,1.1488,1.1402,1.047,1.0072,1.0022
ID_E547V9,49:40.4,-244165,847575,0.9008,0.81,0.4686,0.3039,1.0928,0.9752,0.9076,0.8272,0.8317,0.8229
ID_E547V9,59:34.9,-244165,847575,0.3156,0.4528,0.43,0.3972,0.3218,0.323,0.3679,0.4367,0.4762,0.5006
ID_E547V9,49:36.4,-244165,847575,0.812,0.84,0.6944,0.6489,0.8272,0.8132,0.88,0.8436,0.826,0.8404
ID_E547V9,59:30.9,-244165,847575,0.7596,0.7884,0.62,0.5375,0.7988,0.766,0.8334,0.8086,0.7981,0.7966
ID_E547V9,49:38.0,-244165,847575,0.2448,0.412,0.4603,0.3222,0.2014,0.2266,0.2777,0.3691,0.4225,0.4561
ID_E547V9,59:32.4,-244165,847575,0.3464,0.5032,0.3953,0.3207,0.3732,0.369,0.3979,0.4744,0.5065,0.5201
ID_E547V9,49:36.7,-244165,847575,0.4128,0.5664,0.52,0.4245,0.3898,0.4124,0.4613,0.552,0.584,0.6218
ID_E547V9,59:32.4,-244165,847575,1.1312,1.0928,0.5931,0.4275,1.1792,1.1352,1.2647,1.1597,1.1117,1.1066
ID_E547V9,49:36.8,-244165,847575,0.626,0.6912,0.4099,0.322,0.6416,0.6316,0.6135,0.6451,0.6994,0.7095
ID_E547V9,59:32.4,-244165,847575,0.4376,0.51,0.4319,0.3774,0.5156,0.4796,0.4846,0.5048,0.5214,0.5197
ID_E547V9,49:38.4,-244165,847575,0.752,0.7724,0.6856,0.6055,0.81,0.7724,0.7991,0.8033,0.8083,0.82
ID_E547V9,59:34.1,-244165,847575,0.634,0.702,0.5298,0.4217,0.8104,0.7172,0.6813,0.6653,0.6478,0.6466
ID_E547V9,49:37.9,-244165,847575,0.9832,0.8672,0.5864,0.4575,1.1824,1.048,1.0301,0.9141,0.8813,0.8653
ID_E547V9,59:33.3,-244165,847575,0.686,0.7664,0.597,0.501,0.7452,0.7004,0.7191,0.7497,0.7798,0.7843
ID_E547V9,49:39.7,-244165,847575,0.996,0.96,0.7191,0.5526,1.128,1.0496,1.0342,0.9683,0.9254,0.9013
ID_E547V9,59:35.1,-244165,847575,0.1272,0.2328,0.1673,0.1327,0.1388,0.145,0.1461,0.2107,0.238,0.2462
ID_E547V9,49:38.4,-244165,847575,0.4572,0.5604,0.4965,0.4573,0.4928,0.4584,0.571,0.6368,0.6842,0.6949
ID_E547V9,59:33.7,-244165,847575,0.4544,0.5796,0.4318,0.3662,0.5752,0.5076,0.4701,0.5267,0.5664,0.5774
ID_E547V9,49:40.4,-244165,847575,0.3668,0.6108,0.5045,0.4207,0.4272,0.4074,0.4423,0.5715,0.6087,0.6422
ID_E547V9,59:35.7,-244165,847575,0.178,0.2824,0.2157,0.1777,0.1879,0.1896,0.2045,0.2738,0.2977,0.3075
ID_E547V9,49:38.4,-244165,847575,0.224,0.4888,0.4151,0.3348,0.1918,0.2284,0.3033,0.4428,0.5058,0.5307
ID_E547V9,59:33.5,-244165,847575,0.872,0.9544,0.6154,0.4925,0.9968,0.8696,0.8918,0.9034,0.9275,0.9247
ID_E547V9,49:40.6,-244165,847575,0.2132,0.5168,0.4423,0.2873,0.189,0.226,0.2764,0.4681,0.5286,0.5733
ID_E547V9,59:35.7,-244165,847575,0.9064,0.8688,0.6974,0.5827,1.0416,0.9432,0.9677,0.9149,0.8874,0.88
ID_E547V9,49:37.8,-244165,847575,0.4184,0.5748,0.5469,0.5229,0.4,0.4196,0.5026,0.5842,0.6322,0.6462
ID_E547V9,59:32.7,-244165,847575,0.2002,0.472,0.4286,0.2882,0.1785,0.2072,0.2713,0.4258,0.4848,0.5142
ID_E547V9,49:40.1,-244165,847575,0.9144,0.774,0.6162,0.5014,0.948,0.9008,0.9703,0.9083,0.8742,0.8824
ID_E547V9,59:35.0,-244165,847575,0.1762,0.4604,0.3943,0.2463,0.1602,0.1908,0.2473,0.4075,0.4613,0.5045
ID_E547V9,49:36.5,-244165,847575,0.5644,0.6908,0.2893,0.2892,0.5788,0.5748,0.5758,0.6328,0.6758,0.6835
ID_E547V9,59:31.3,-244165,847575,0.5276,0.6988,0.5722,0.5197,0.6072,0.5644,0.6012,0.6526,0.6613,0.6562
ID_E547V9,49:39.0,-244165,847575,0.7308,0.7684,0.6812,0.6237,0.7364,0.7352,0.7764,0.7898,0.7915,0.8012
ID_E547V9,59:33.7,-244165,847575,0.1455,0.4552,0.3183,0.2074,0.1408,0.171,0.2165,0.392,0.4404,0.4745
ID_E547V9,49:34.6,-244165,847575,0.2528,0.4484,0.318,0.2635,0.2578,0.2676,0.292,0.3941,0.4431,0.4643
ID_E547V9,59:29.2,-244165,847575,0.3854,0.5252,0.4001,0.3976,0.4604,0.4072,0.4011,0.4337,0.476,0.5033
ID_E547V9,49:37.2,-244165,847575,0.158,0.2498,0.2057,0.1575,0.172,0.1704,0.1748,0.2388,0.2585,0.2761
ID_E547V9,59:31.8,-244165,847575,0.1409,0.2286,0.1911,0.1454,0.1425,0.1492,0.1597,0.2227,0.2397,0.2552
ID_E547V9,49:32.1,-244165,847575,0.1958,0.45,0.382,0.2567,0.1736,0.1958,0.2453,0.4011,0.4567,0.5055
ID_E547V9,59:26.4,-244165,847575,0.1726,0.3736,0.3267,0.2346,0.1636,0.1808,0.217,0.3325,0.3807,0.4106
ID_E547V9,49:34.8,-244165,847575,0.4968,0.616,0.3323,0.3462,0.5256,0.5212,0.5659,0.5971,0.6005,0.6074
ID_E547V9,59:29.2,-244165,847575,0.924,0.9248,0.8035,0.7141,0.9456,0.9256,1.0138,0.9889,0.9684,0.9741
ID_E547V9,49:31.5,-244165,847575,0.2126,0.4468,0.3968,0.2782,0.2008,0.2196,0.2501,0.3872,0.4485,0.4948
ID_E547V9,59:27.0,-244165,847575,1.1592,1.0168,0.4495,0.3137,1.308,1.216,1.2144,1.1123,1.0863,1.072
ID_E547V9,49:31.8,-244165,847575,0.2496,0.4916,0.4341,0.2952,0.2252,0.2492,0.3247,0.4639,0.5219,0.5639
ID_E547V9,59:26.4,-244165,847575,0.1856,0.3762,0.3585,0.2435,0.1538,0.1791,0.2291,0.3363,0.384,0.4237
ID_E547V9,49:32.2,-244165,847575,0.2046,0.3796,0.3555,0.2562,0.1818,0.2048,0.2419,0.3424,0.3901,0.4188
ID_E547V9,59:27.5,-244165,847575,0.1398,0.1732,0.1506,0.1266,0.1421,0.1444,0.149,0.1711,0.1805,0.1812
ID_E547V9,49:31.7,-244165,847575,0.2002,0.3698,0.3909,0.277,0.1566,0.1844,0.2295,0.3336,0.3844,0.4114
ID_E547V9,59:27.1,-244165,847575,0.3756,0.5356,0.4728,0.3713,0.336,0.3636,0.3841,0.4868,0.523,0.5619
ID_E547V9,49:32.3,-244165,847575,0.7268,0.782,0.7825,0.7204,0.6876,0.7064,0.7792,0.7673,0.7873,0.8081
ID_5LGB76,59:22.9,-244165,847655,0.2666,0.4276,0.3752,0.2856,0.2566,0.2738,0.3013,0.3849,0.4175,0.442
ID_5LGB76,49:29.7,-244165,847655,0.2448,0.4476,0.3788,0.2676,0.1744,0.2282,0.2942,0.3968,0.4393,0.479
ID_5LGB76,49:28.7,-244165,847655,0.7608,0.8328,0.7244,0.6329,0.8568,0.7972,0.8112,0.8057,0.8157,0.8261
ID_5LGB76,49:29.8,-244165,847655,0.7984,0.7932,0.6208,0.5471,0.8984,0.852,0.8468,0.8138,0.7927,0.7854
ID_5LGB76,49:31.6,-244165,847655,0.2542,0.3734,0.4229,0.293,0.223,0.239,0.27,0.3312,0.3605,0.4244
ID_5LGB76,49:32.9,-244165,847655,0.3062,0.3952,0.3412,0.2827,0.3026,0.3076,0.342,0.3765,0.3863,0.4088
ID_5LGB76,49:30.2,-244165,847655,0.2426,0.35,0.4121,0.3237,0.1694,0.2074,0.2555,0.3014,0.3288,0.3753
ID_5LGB76,59:25.2,-244165,847655,1.2912,1.176,0.8976,0.7667,1.4832,1.3696,1.3289,1.2436,1.2058,1.195
ID_5LGB76,49:33.4,-244165,847655,0.2184,0.3756,0.2932,0.2188,0.2198,0.2278,0.2184,0.2754,0.282,0.2893
ID_5LGB76,59:24.4,-244165,847655,0.322,0.5092,0.4524,0.3501,0.3374,0.3428,0.3632,0.4681,0.5037,0.5202
ID_5LGB76,59:26.9,-244165,847655,0.6176,0.7368,0.3085,0.3244,0.6604,0.6384,0.6892,0.7148,0.7189,0.7162
ID_5LGB76,49:38.8,-244165,847655,0.1772,0.2918,0.2969,0.215,0.1668,0.18,0.2001,0.2831,0.2962,0.3412
ID_5LGB76,49:30.9,-244165,847655,0.7312,0.7352,0.4011,0.3462,0.7756,0.748,0.7668,0.7252,0.7267,0.7279
ID_5LGB76,59:29.3,-244165,847655,0.8144,0.7776,0.5262,0.4525,0.9408,0.8528,0.8313,0.7845,0.7786,0.773
ID_5LGB76,49:37.6,-244165,847655,0.1994,0.369,0.3938,0.2775,0.1643,0.1964,0.2413,0.3332,0.3576,0.4035
ID_5LGB76,59:32.3,-244165,847655,0.722,0.7212,0.5039,0.4395,0.832,0.7512,0.7697,0.7557,0.7549,0.767
ID_5LGB76,49:34.9,-244165,847655,0.7084,0.7724,0.6576,0.5672,0.7176,0.7324,0.7636,0.7778,0.7982,0.8047
ID_5LGB76,59:30.4,-244165,847655,0.1954,0.462,0.403,0.2632,0.1976,0.2176,0.2593,0.4028,0.45,0.4937
ID_5LGB76,49:36.1,-244165,847655,0.3144,0.5468,0.3806,0.2824,0.5196,0.3916,0.3444,0.396,0.4126,0.4361
ID_5LGB76,59:31.8,-244165,847655,0.7332,0.7836,0.4279,0.3427,0.7152,0.7304,0.7105,0.7444,0.7884,0.8188
ID_5LGB76,59:31.1,-244165,847655,0.6016,0.6988,0.5536,0.4494,0.6336,0.6028,0.622,0.6644,0.7106,0.7197
ID_5LGB76,49:36.1,-244165,847655,0.3002,0.5376,0.4111,0.3533,0.3286,0.3276,0.3586,0.4763,0.5384,0.5738
ID_5LGB76,59:31.3,-244165,847655,0.1857,0.3976,0.3111,0.2165,0.2636,0.2308,0.2503,0.3601,0.4001,0.4071
ID_5LGB76,49:38.1,-244165,847655,0.7836,0.7676,0.6282,0.4752,0.732,0.7424,0.8008,0.841,0.8771,0.8902
ID_5LGB76,59:30.1,-244165,847655,0.2832,0.3916,0.2958,0.2508,0.2996,0.2968,0.3221,0.378,0.4036,0.4166
ID_5LGB76,59:33.1,-244165,847655,0.2038,0.4936,0.3751,0.2557,0.2126,0.232,0.2622,0.427,0.4925,0.538
ID_5LGB76,59:28.9,-244165,847655,0.742,0.74,0.4602,0.3036,0.8656,0.7908,0.7857,0.7459,0.7311,0.7066
ID_5LGB76,49:37.4,-244165,847655,0.1838,0.532,0.4202,0.2764,0.1656,0.203,0.2538,0.451,0.5195,0.5569
ID_5LGB76,59:32.3,-244165,847655,0.9312,0.884,0.7931,0.7344,0.9192,0.9096,0.9749,0.9588,0.9432,0.954
ID_5LGB76,59:27.2,-244165,847655,0.9616,0.9744,0.781,0.6348,0.9544,0.9456,1.027,0.996,0.9899,0.988
ID_5LGB76,49:36.5,-244165,847655,0.2978,0.3946,0.3788,0.3306,0.294,0.2982,0.3464,0.3984,0.4163,0.4288
ID_5LGB76,59:31.6,-244165,847655,0.8544,0.8368,0.7109,0.6021,0.948,0.8888,0.9064,0.8653,0.8618,0.8679
ID_5LGB76,49:30.6,-244165,847655,0.7064,0.742,0.5432,0.3942,0.6996,0.696,0.6614,0.6889,0.7522,0.7699
