blue,crop_type,green,nir,nir08,red,rededge1,rededge2,rededge3,swir16,swir22,time,unique_id,x,y
1128,cocoa,1356,3639,4069,978,1641,3179,3770,2981,1850,17-06-2021,PIXEL_0073,0.921413332,7.030584966
599,cocoa,973,3606,3974,656,1484,3135,3675,3036,1764,17-06-2021,PIXEL_0074,0.815116317,7.11048976
1926,cocoa,2084,3850,4040,2036,2486,3453,3893,3700,3060,17-06-2021,PIXEL_0075,1.164384529,6.921131669
877,cocoa,1168,3146,3472,1076,1655,2779,3197,3117,2146,17-06-2021,PIXEL_0076,0.890506855,7.220040445
1932,cocoa,1582,3406,3646,1454,2016,3013,3407,2954,2817,17-06-2021,PIXEL_0079,0.914384698,7.107027597
686,cocoa,1068,1972,2489,1368,1613,2219,2437,2581,2011,17-06-2021,PIXEL_0080,1.102369805,7.147602915
827,cocoa,840,2730,2154,390,706,1733,2125,1310,730,17-06-2021,PIXEL_0081,0.938111501,6.803713601
352,cocoa,628,3072,3473,404,1012,2690,3251,1951,1014,17-06-2021,PIXEL_0082,0.867795167,7.148250385
541,cocoa,739,2448,2963,621,921,2057,2647,2016,1722,17-06-2021,PIXEL_0047,0.922194767,6.986387921
456,cocoa,645,1950,2602,585,985,2049,2490,2161,1433,17-06-2021,PIXEL_0045,1.152997479,7.085977204
435,cocoa,616,2170,2518,514,1023,1999,2451,1955,1196,17-06-2021,PIXEL_0044,1.062438791,7.117283768
1798,cocoa,2050,3782,4803,2562,3014,4181,4692,3740,3373,17-06-2021,PIXEL_0043,0.825662692,7.188848908
481,cocoa,807,3808,4177,523,1214,3208,4012,2360,1209,17-06-2021,PIXEL_0002,1.054490564,7.191411652
671,cocoa,1018,3566,3775,831,1557,2944,3545,2414,1430,17-06-2021,PIXEL_0003,0.947753212,7.169249767
604,cocoa,822,2451,3065,702,1177,2334,2823,2213,1531,17-06-2021,PIXEL_0004,0.787034753,6.988099244
518,cocoa,785,3934,4227,517,1042,3079,3956,2310,1283,17-06-2021,PIXEL_0005,1.101803684,6.783461617
484,cocoa,781,3234,3493,542,1217,2710,3265,2422,1398,17-06-2021,PIXEL_0007,0.768598961,7.083910875
2106,cocoa,1808,3838,3667,1360,1865,3013,3459,2553,2142,17-06-2021,PIXEL_0008,0.745007497,7.203412596
1208,cocoa,1486,2884,3865,1466,2050,3097,3661,2690,2398,17-06-2021,PIXEL_0011,0.773167347,6.823966035
1340,cocoa,1814,4200,4676,1698,2428,3861,4440,3690,2999,17-06-2021,PIXEL_0012,1.071789121,6.882981804
559,cocoa,862,2605,3137,745,1342,2419,2861,2746,1701,17-06-2021,PIXEL_0014,0.747625294,7.100215683
544,cocoa,684,2434,2668,515,942,2079,2496,1551,933,17-06-2021,PIXEL_0015,0.900688166,6.950986241
1826,cocoa,1938,3623,3977,1910,2273,3278,3735,3421,2833,17-06-2021,PIXEL_0016,1.044275662,7.027913142
1824,cocoa,1998,3342,4143,2034,2600,3492,3973,3529,3250,17-06-2021,PIXEL_0017,1.121320843,6.925491471
428,cocoa,727,3598,3966,504,1108,2992,3733,2309,1195,17-06-2021,PIXEL_0018,1.149849677,7.027512996
1072,cocoa,1170,2896,3436,882,1381,2643,3274,2151,1795,17-06-2021,PIXEL_0019,0.86046121,7.043117032
484,cocoa,758,2756,3037,620,1241,2329,2800,2792,1877,17-06-2021,PIXEL_0083,1.128307316,6.811737692
574,cocoa,767,1918,2291,849,1268,1833,2020,2732,1957,17-06-2021,PIXEL_0020,1.112708385,7.072291564
669,cocoa,955,3404,3689,721,1242,2835,3508,2693,1724,17-06-2021,PIXEL_0024,1.075144871,6.821364176
424,cocoa,521,3023,3334,357,790,2385,3078,1685,1210,17-06-2021,PIXEL_0025,0.9087939,7.170152245
631,cocoa,886,2500,2583,966,1661,2343,2610,3299,2983,17-06-2021,PIXEL_0026,1.162760419,7.174393982
1392,cocoa,1746,3666,4332,1798,2416,3566,4180,3236,2806,17-06-2021,PIXEL_0027,0.791949067,7.159651826
518,cocoa,700,2542,3352,461,1070,2502,3064,2306,1845,17-06-2021,PIXEL_0028,1.127820667,6.875426604
952,cocoa,1236,3624,3858,1038,1725,3099,3634,3015,2051,17-06-2021,PIXEL_0029,0.955501636,7.013478423
232,cocoa,374,1856,2062,217,570,1573,1961,918,443,17-06-2021,PIXEL_0031,0.890463187,6.79806262
1432,cocoa,1632,3665,3709,1776,2182,3083,3526,3998,3243,17-06-2021,PIXEL_0032,1.134347441,7.022697727
658,cocoa,751,1605,1885,795,1006,1536,1821,1736,1272,17-06-2021,PIXEL_0033,0.798776643,6.887736448
1918,cocoa,1418,3472,3413,838,1386,2530,3115,2155,1926,17-06-2021,PIXEL_0034,0.829519162,7.031572084
1908,cocoa,2042,3522,3844,1992,2409,3302,3720,3550,3016,17-06-2021,PIXEL_0035,1.031215268,6.908979473
428,cocoa,758,3199,3530,409,1166,2798,3298,2171,1092,17-06-2021,PIXEL_0037,0.746942975,6.927842386
802,cocoa,997,2666,2838,988,1424,2260,2602,3432,2816,17-06-2021,PIXEL_0040,1.102748624,6.787716372
992,cocoa,1410,3702,4000,1178,1820,3246,3797,3118,2075,17-06-2021,PIXEL_0041,1.063362505,7.056725556
621,cocoa,816,3400,3491,684,1376,2702,3231,2881,1973,17-06-2021,PIXEL_0023,1.031082258,7.127910818
520,cocoa,714,2530,2758,594,1041,2056,2538,2221,1537,17-06-2021,PIXEL_0084,1.04785123,7.015201921
567,cocoa,910,3812,4305,572,1260,3199,3972,2662,1421,17-06-2021,PIXEL_0086,0.881736241,6.8773243
848,cocoa,908,2492,2242,716,1000,1862,2143,1906,1252,17-06-2021,PIXEL_0087,1.100069045,7.122989129
316,rubber,566,3167,3415,327,848,2610,3146,1749,888,17-06-2021,PIXEL_0130,0.948499934,7.080663472
1007,rubber,1122,2567,2483,888,1296,2080,2383,2292,1562,17-06-2021,PIXEL_0131,0.771485348,7.119567423
993,rubber,1406,2735,3266,1334,1681,2588,3052,2849,2504,17-06-2021,PIXEL_0132,1.105461056,7.138876397
390,rubber,690,3926,4271,414,1148,3156,3953,2402,1279,17-06-2021,PIXEL_0133,0.993295492,7.150832123
2082,rubber,2288,4072,4392,2260,2737,3814,4245,3580,3048,17-06-2021,PIXEL_0134,0.801512902,7.110344063
595,rubber,1044,3182,3509,815,1532,2850,3331,2849,1946,17-06-2021,PIXEL_0135,1.174617622,7.20269889
518,rubber,819,3780,4126,537,1265,3176,3884,2369,1218,17-06-2021,PIXEL_0136,0.808107263,7.156730938
500,rubber,810,3088,3518,641,1152,2734,3335,2468,1409,17-06-2021,PIXEL_0138,1.183400576,7.013129276
556,rubber,858,3552,3509,550,1234,2815,3304,2259,1506,17-06-2021,PIXEL_0139,0.896924841,6.831516616
1714,rubber,1574,3292,2987,1100,1522,2406,2779,2364,1656,17-06-2021,PIXEL_0141,1.132511304,6.998851708
1218,rubber,1400,4373,4783,905,1614,3758,4505,3071,1960,17-06-2021,PIXEL_0142,1.066806939,6.907392829
467,rubber,804,3012,3033,523,1169,2488,2882,2393,1421,17-06-2021,PIXEL_0143,1.154651926,7.099169056
623,rubber,883,2942,3396,793,1379,2690,3184,2428,1554,17-06-2021,PIXEL_0145,1.06067241,6.794126168
2740,rubber,2446,4074,4086,2252,2751,3599,3939,3648,3194,17-06-2021,PIXEL_0146,0.931852328,6.980659881
687,rubber,1019,2880,3424,1188,1661,2918,3347,2698,1963,17-06-2021,PIXEL_0129,1.034683079,7.01971703
1236,rubber,1496,3646,4043,1452,2126,3338,3823,3498,2049,17-06-2021,PIXEL_0147,1.095539689,7.03932948
633,rubber,935,3139,3563,921,1417,2779,3345,3486,2712,17-06-2021,PIXEL_0150,1.168841257,7.187883693
1268,rubber,1470,3245,3259,799,1265,2556,3043,2562,2098,17-06-2021,PIXEL_0151,1.154424297,7.219584013
836,rubber,1042,3084,3212,869,1353,2528,3034,2612,1721,17-06-2021,PIXEL_0152,1.030408849,7.087300469
2222,rubber,2248,4396,4499,1912,2481,3868,4408,3059,2263,17-06-2021,PIXEL_0153,0.853572501,6.965861127
528,rubber,723,2354,3083,811,1160,2330,2851,2236,1755,17-06-2021,PIXEL_0154,0.967683778,6.979431086
595,rubber,940,3038,3442,1017,1437,2656,3130,2538,1658,17-06-2021,PIXEL_0155,0.924261253,7.035141102
518,rubber,762,2714,3159,668,1113,2546,3038,2445,1551,17-06-2021,PIXEL_0156,1.171797163,7.148703947
50,rubber,267,2006,2183,99,481,1643,2118,973,480,17-06-2021,PIXEL_0157,0.927992808,6.809933875
783,rubber,983,2958,3128,650,1153,2512,3007,2173,1243,17-06-2021,PIXEL_0158,0.91623689,6.971221816
521,rubber,822,4184,4278,653,1435,3296,4019,2600,1910,17-06-2021,PIXEL_0159,0.745579116,6.868678206
1590,rubber,1682,2920,3201,1558,2034,2832,3158,2712,2173,17-06-2021,PIXEL_0160,0.994634159,6.962605149
499,rubber,692,2012,2394,686,1039,1757,2226,2271,1727,17-06-2021,PIXEL_0161,0.940450406,6.933007056
1638,rubber,1586,3261,3822,1376,1902,3076,3614,2887,2448,17-06-2021,PIXEL_0162,0.87002736,7.09907734
1742,rubber,1898,3914,4488,1488,1918,3388,4093,2763,1695,17-06-2021,PIXEL_0163,0.886899767,7.090065619
921,rubber,1230,3140,3247,1138,1653,2676,3052,3093,2111,17-06-2021,PIXEL_0148,1.184901386,6.94692083
752,rubber,921,2156,2612,990,1359,2046,2252,3305,2671,17-06-2021,PIXEL_0165,0.932910788,7.058210898
498,rubber,720,3308,3535,571,1285,2802,3359,2579,1468,17-06-2021,PIXEL_0128,1.059599924,7.118530733
640,rubber,941,3055,3197,778,1279,2516,3013,2317,1392,17-06-2021,PIXEL_0124,0.978135681,7.047493247
791,cocoa,1102,3082,3724,976,1544,2922,3503,2378,1928,17-06-2021,PIXEL_0088,1.019138377,7.231191483
661,cocoa,928,3144,3618,857,1365,2852,3431,2251,1661,17-06-2021,PIXEL_0089,0.918347485,7.177846752
543,cocoa,778,2122,2157,725,984,1766,2119,1987,1352,17-06-2021,PIXEL_0091,0.942104432,6.787241595
470,cocoa,722,2856,3297,533,1048,2561,3039,2231,1341,17-06-2021,PIXEL_0092,0.737631257,6.950580664
2018,cocoa,2058,3863,3709,1628,2196,3284,3666,3073,2274,17-06-2021,PIXEL_0094,0.931933305,7.1426824
1172,cocoa,1302,3310,3596,1100,1680,2917,3367,2588,1884,17-06-2021,PIXEL_0095,1.033539858,7.227725014
840,cocoa,1044,2644,3018,1156,1514,2261,2679,3415,2513,17-06-2021,PIXEL_0096,1.167294978,6.862130918
1838,cocoa,2220,3727,4102,2186,2584,3532,3967,3586,3069,17-06-2021,PIXEL_0097,1.153824955,6.871416351
648,cocoa,836,2988,3481,618,1153,2653,3166,2002,1154,17-06-2021,PIXEL_0098,0.990363454,7.207039259
371,cocoa,601,2238,2422,543,851,1902,2352,1636,931,17-06-2021,PIXEL_0100,0.768847162,6.900837679
502,rubber,612,2498,2967,544,971,2297,2807,1735,1162,17-06-2021,PIXEL_0102,0.944613177,6.899854328
231,rubber,611,2972,3258,622,1284,2624,3080,2036,1255,17-06-2021,PIXEL_0103,0.914441475,6.833814067
594,rubber,955,3190,3755,743,1428,2990,3622,3165,2295,17-06-2021,PIXEL_0104,1.063507383,7.047179985
613,rubber,847,2322,2610,802,1145,2012,2444,3053,2425,17-06-2021,PIXEL_0105,1.101144016,7.09001145
937,rubber,1096,2626,2858,1019,1478,2255,2653,2776,2222,17-06-2021,PIXEL_0126,1.055507519,7.087354342
457,rubber,777,3780,4162,440,1184,3115,3841,2342,1138,17-06-2021,PIXEL_0106,0.799242355,7.029493379
1404,rubber,1272,3620,4135,1030,1659,3261,3910,2540,2029,17-06-2021,PIXEL_0108,0.851755604,6.943628746
537,rubber,846,3854,4023,596,1315,3019,3701,2465,1302,17-06-2021,PIXEL_0109,1.026804013,7.207326114
655,rubber,772,3462,3881,612,1295,2940,3576,2393,1719,17-06-2021,PIXEL_0110,0.912614503,6.941518446
568,rubber,857,4233,4436,532,1258,3357,4157,2424,1306,17-06-2021,PIXEL_0111,0.861770094,7.185033613
1011,rubber,1300,2880,3154,1604,1813,2515,2946,3474,3103,17-06-2021,PIXEL_0112,1.117889283,7.058684544
1858,rubber,1998,4152,4421,1708,2502,3750,4290,3474,2814,17-06-2021,PIXEL_0113,0.989898773,7.177087792
960,rubber,1542,2714,3292,1450,1873,2690,3131,2958,2511,17-06-2021,PIXEL_0114,1.121046386,7.169351544
1352,rubber,1342,2967,2269,1030,1187,2017,2293,1522,817,17-06-2021,PIXEL_0115,0.82114518,6.94890115
259,rubber,515,1854,2023,314,605,1556,1940,989,535,17-06-2021,PIXEL_0117,0.80048188,6.941807345
602,rubber,802,3060,3323,600,1121,2610,3236,2361,1388,17-06-2021,PIXEL_0118,1.091984756,6.824598267
906,rubber,1222,3274,3460,1162,1644,2735,3209,3068,2065,17-06-2021,PIXEL_0120,0.941043483,6.98657284
499,rubber,676,2176,2524,623,959,1936,2346,1789,1097,17-06-2021,PIXEL_0121,1.108817526,6.894374051
336,rubber,369,961,1170,348,490,935,1102,912,571,17-06-2021,PIXEL_0122,0.790600267,7.044776284
1454,rubber,1690,3542,3534,1526,1902,2957,3330,2668,2051,17-06-2021,PIXEL_0123,0.920155795,7.17284836
745,rubber,984,2358,2948,1084,1613,2302,2672,3987,3690,17-06-2021,PIXEL_0107,1.162726185,6.837654153
1960,cocoa,2072,3930,4197,1814,2480,3598,4007,3072,2690,17-06-2021,PIXEL_0085,0.777359494,6.822951681
714,oil,1020,3392,3911,858,1481,3226,3772,2901,1947,17-06-2021,PIXEL_0293,1.188317301,7.228493074
464,oil,805,4068,4092,496,1266,3189,3813,2743,1676,17-06-2021,PIXEL_0287,1.015677968,7.179455943
578,oil,886,3918,3600,491,1154,3033,3296,2109,1057,02-07-2021,PIXEL_0221,0.846008683,6.924786944
1650,oil,1954,4062,4533,1670,2386,3803,4240,2996,2518,02-07-2021,PIXEL_0222,0.7568166,7.176920783
725,oil,863,2292,2470,625,895,1965,2336,1263,793,02-07-2021,PIXEL_0226,0.855918702,6.964440748
1500,oil,1488,3040,3338,1206,1610,2697,3011,2099,1487,02-07-2021,PIXEL_0227,0.920077007,7.148310774
3046,oil,2850,4704,5215,2414,2881,4363,4828,3570,2692,02-07-2021,PIXEL_0229,0.86630212,6.878197007
1400,oil,1748,3292,5076,2260,3644,4706,4994,3862,3154,02-07-2021,PIXEL_0230,0.790444905,6.98950076
1608,oil,1740,3526,3935,1530,2027,3294,3663,2658,1583,02-07-2021,PIXEL_0231,0.935538501,6.957871829
1378,oil,1368,2406,2930,1406,1958,2607,2798,2364,1840,02-07-2021,PIXEL_0232,1.112603207,6.955297628
1604,oil,2014,3566,4279,1914,2531,3646,3953,3184,2661,02-07-2021,PIXEL_0217,0.761647384,7.117661446
602,oil,878,2536,2961,834,1273,2250,2623,2547,1551,02-07-2021,PIXEL_0235,1.125636046,6.838194367
1866,oil,1758,3322,3777,1552,2181,3127,3499,2723,2374,02-07-2021,PIXEL_0237,0.783595952,7.109243017
755,oil,1338,3820,3886,1214,1882,3266,3640,2829,1751,02-07-2021,PIXEL_0238,0.979590212,7.130320249
897,oil,1072,2536,3473,936,1439,2766,3164,2227,1348,02-07-2021,PIXEL_0239,0.943619298,6.969121175
715,oil,999,2732,3308,1002,1518,2621,3000,3084,1928,02-07-2021,PIXEL_0240,1.101754505,6.910590459
424,oil,557,1678,2070,408,841,1724,1841,1333,729,02-07-2021,PIXEL_0241,0.74194905,6.953353091
847,oil,1118,4228,4619,706,1459,3476,4069,2267,1035,02-07-2021,PIXEL_0243,0.912172334,6.872519227
1342,oil,1016,3260,3612,616,1171,2852,3345,1806,850,02-07-2021,PIXEL_0244,1.11228753,6.940502308
477,oil,550,1604,1795,374,706,1400,1653,1000,543,02-07-2021,PIXEL_0247,0.767009546,6.919183134
797,oil,1088,4090,4859,714,1515,3788,4456,2562,1280,02-07-2021,PIXEL_0236,1.027183953,6.898157415
922,oil,1302,4644,4799,1030,1848,3899,4450,2895,1708,02-07-2021,PIXEL_0248,0.974506254,6.983334652
535,oil,778,4014,4602,432,1078,3446,4256,2087,916,02-07-2021,PIXEL_0216,0.826928513,6.914319161
881,oil,1088,3262,3857,960,1510,3137,3700,3050,1771,02-07-2021,PIXEL_0213,0.957124716,6.947080309
649,rubber,1042,4872,5416,583,1601,4394,4968,2461,1119,02-07-2021,PIXEL_0181,0.811572781,6.887325176
1352,rubber,1528,2874,2807,1332,1567,2343,2620,2171,1441,02-07-2021,PIXEL_0183,0.995583157,7.093055061
1028,rubber,1304,3152,3471,1198,1784,2941,3233,2803,1848,02-07-2021,PIXEL_0184,1.105841539,6.995726624
608,rubber,781,2172,2656,774,1168,2120,2399,2514,1584,02-07-2021,PIXEL_0185,1.113631176,6.929326473
720,rubber,816,1544,1660,714,931,1400,1513,1396,866,02-07-2021,PIXEL_0189,1.118209044,6.878326003
1344,rubber,1572,3540,4150,1586,2183,3577,3918,2598,1675,02-07-2021,PIXEL_0192,0.769595955,6.921842826
732,rubber,949,2888,3364,721,1330,2689,3067,2215,1427,02-07-2021,PIXEL_0193,0.743053978,7.01449092
1622,rubber,1628,3394,3688,1444,1997,3094,3434,2841,1830,02-07-2021,PIXEL_0194,0.999995973,7.130184711
1488,oil,1656,5340,5734,1242,2142,4551,5367,3210,1854,02-07-2021,PIXEL_0214,0.840479447,7.027876078
666,rubber,1038,4552,4863,627,1510,3982,4618,2672,1433,02-07-2021,PIXEL_0196,0.98052654,6.932061456
1006,oil,1046,2008,1967,971,1113,1625,1834,1681,1118,02-07-2021,PIXEL_0201,1.086928505,7.129208814
568,oil,955,3322,3632,666,1424,2946,3345,2291,1214,02-07-2021,PIXEL_0202,1.085753441,6.805816853
829,oil,954,2352,2566,749,1210,2172,2469,1514,829,02-07-2021,PIXEL_0203,0.976631875,6.91601402
1588,oil,1818,4042,4355,1654,2381,3769,4123,2963,2305,02-07-2021,PIXEL_0204,0.85583305,7.083970462
518,oil,769,3918,4384,456,1148,3298,4048,2102,970,02-07-2021,PIXEL_0207,0.830962587,6.905894701
715,oil,863,2252,2477,613,1032,2025,2320,1250,599,02-07-2021,PIXEL_0208,0.805377419,6.917828112
2130,oil,2188,3826,3802,1740,2173,3284,3507,2785,2277,02-07-2021,PIXEL_0209,0.789059187,7.095477181
1224,oil,1304,3178,3711,1080,1806,3072,3411,2533,1737,02-07-2021,PIXEL_0211,0.833047864,7.030930784
1007,rubber,1060,2044,2223,980,1352,1940,2071,1871,1227,02-07-2021,PIXEL_0199,1.076460649,6.986962036
3632,oil,3638,4308,4560,3426,3743,4304,4408,3670,3004,02-07-2021,PIXEL_0250,1.082146762,6.967022152
678,oil,872,2854,3655,608,1339,2805,3336,2089,1295,02-07-2021,PIXEL_0252,0.782006854,6.982826021
789,oil,1092,2114,2163,1094,1484,2105,2289,2766,1853,02-07-2021,PIXEL_0254,1.176206171,6.9714173
1086,cocoa,1164,2334,2912,1210,1598,2377,2669,2314,1891,02-07-2021,PIXEL_0025,0.9087939,7.170152245
1348,cocoa,1328,3230,3588,1242,1724,2894,3354,2348,1610,02-07-2021,PIXEL_0027,0.791949067,7.159651826
1526,cocoa,2270,4156,4671,2072,2647,4018,4450,3053,2071,02-07-2021,PIXEL_0049,0.758404127,7.205796748
2018,cocoa,1854,3432,3867,1720,2218,3137,3586,2829,2344,02-07-2021,PIXEL_0052,0.744361436,7.167877527
2018,cocoa,1974,5116,5355,1550,2357,4479,5101,3198,2276,02-07-2021,PIXEL_0056,0.746192663,7.205066957
2536,cocoa,2438,3752,4234,2382,2906,3661,3964,3864,3312,02-07-2021,PIXEL_0080,1.102369805,7.147602915
1620,cocoa,1820,3614,4007,1416,1949,3277,3738,2593,1814,02-07-2021,PIXEL_0082,0.867795167,7.148250385
1346,rubber,1118,3056,3370,1156,1680,2811,3181,2186,1414,02-07-2021,PIXEL_0111,0.861770094,7.185033613
1454,oil,1474,2626,2676,1202,1286,2289,2530,1665,897,02-07-2021,PIXEL_0300,0.941978174,6.934121829
640,rubber,802,1280,1703,850,1061,1354,1436,1894,1544,02-07-2021,PIXEL_0114,1.121046386,7.169351544
2392,rubber,2010,3554,3790,1410,2157,3162,3579,2764,2239,02-07-2021,PIXEL_0133,0.993295492,7.150832123
1436,rubber,1652,3552,3904,1380,1981,3238,3615,2588,1821,02-07-2021,PIXEL_0137,0.793611305,7.164304007
1418,rubber,1164,2964,3074,964,1462,2570,2941,1956,1401,02-07-2021,PIXEL_0149,0.817504219,7.216289198
1386,rubber,1538,2954,3315,1356,1734,2711,3054,2602,1850,02-07-2021,PIXEL_0156,1.171797163,7.148703947
942,rubber,1334,3738,3967,1120,1780,3302,3686,2697,1630,02-07-2021,PIXEL_0171,0.781750794,7.192224764
1656,oil,1954,4056,4533,1666,2339,3773,4243,2978,2442,02-07-2021,PIXEL_0222,0.7568166,7.176920783
1506,oil,1480,3020,3337,1198,1574,2670,3011,2084,1444,02-07-2021,PIXEL_0227,0.920077007,7.148310774
1234,oil,1504,3758,4250,1278,1877,3484,3928,2521,1590,02-07-2021,PIXEL_0286,0.773492119,7.193646073
1462,rubber,1888,4168,4494,1652,2162,3711,4249,2788,1853,02-07-2021,PIXEL_0125,0.773316226,7.204153017
645,oil,1048,4296,4949,614,1447,3994,4681,2429,1213,02-07-2021,PIXEL_0298,1.030913631,6.811824404
1926,oil,1300,3492,3771,861,1279,2906,3453,1869,968,02-07-2021,PIXEL_0297,0.946136222,7.051564628
576,oil,842,4116,4338,577,1280,3360,4102,2306,1217,02-07-2021,PIXEL_0292,1.082895885,6.79169693
1630,oil,1752,3594,3800,1562,2044,3262,3588,2585,1657,02-07-2021,PIXEL_0255,0.804745975,7.033393554
1626,oil,1682,2872,2965,1526,1755,2618,2870,2198,1418,02-07-2021,PIXEL_0258,0.87524209,6.832831355
601,oil,815,2714,3172,660,1112,2484,2951,2233,1274,02-07-2021,PIXEL_0260,1.063651615,6.848090157
1932,oil,2126,4568,5022,1744,2365,4183,4696,3165,2054,02-07-2021,PIXEL_0261,0.861730886,6.948487898
1208,oil,1372,2468,3080,1480,1790,2476,2780,2681,2062,02-07-2021,PIXEL_0263,1.125390113,6.963435968
1672,oil,1898,3110,3199,1580,1797,2724,2975,2383,1504,02-07-2021,PIXEL_0264,0.967442637,7.011194063
1774,oil,2294,3488,5023,2574,3301,4212,4570,4162,3805,02-07-2021,PIXEL_0265,1.178418367,6.83977423
538,oil,877,3648,4208,543,1392,3436,3957,2409,1191,02-07-2021,PIXEL_0266,0.743545417,6.930064893
662,oil,874,2522,3180,849,1361,2492,2857,2040,1296,02-07-2021,PIXEL_0270,0.760360607,6.99228343
1020,oil,963,1638,1669,756,953,1307,1546,871,487,02-07-2021,PIXEL_0272,0.956476361,6.879098461
764,oil,987,1776,2087,937,1179,1829,2019,1245,724,02-07-2021,PIXEL_0274,0.988694033,6.791526996
550,oil,843,2814,3559,651,1329,2857,3284,2724,1609,02-07-2021,PIXEL_0275,1.189621593,6.956723134
890,oil,982,3238,4026,781,1338,3106,3665,2144,1505,02-07-2021,PIXEL_0277,0.844042134,7.03066315
405,oil,463,1168,1358,359,531,1059,1261,753,402,02-07-2021,PIXEL_0279,0.749006873,6.932031169
641,oil,827,2922,3469,728,1200,2720,3253,2348,1249,02-07-2021,PIXEL_0280,0.743204057,6.910558934
1572,oil,1592,2776,3597,1434,1975,2880,3276,2352,1900,02-07-2021,PIXEL_0281,0.843529573,6.791063542
951,oil,1230,2720,3138,1150,1630,2581,2904,2837,1836,02-07-2021,PIXEL_0284,1.185202644,6.932737515
992,oil,1176,2728,3012,1076,1562,2461,2776,3108,2005,02-07-2021,PIXEL_0285,1.00994602,6.846983934
1232,oil,1504,3762,4250,1282,1917,3513,3921,2534,1638,02-07-2021,PIXEL_0286,0.773492119,7.193646073
1792,rubber,1894,4256,4507,1444,2148,3694,4234,2796,1833,02-07-2021,PIXEL_0180,1.041263838,6.970769834
659,rubber,843,3110,3162,543,1031,2664,2918,1457,732,02-07-2021,PIXEL_0179,0.827656756,6.852977567
894,cocoa,1019,1870,2513,888,1310,2048,2296,1772,1320,02-07-2021,PIXEL_0001,0.957526321,6.899851723
321,rubber,449,1244,1406,293,536,1127,1324,819,438,02-07-2021,PIXEL_0177,1.149231624,6.803087077
1490,cocoa,1578,3052,3158,1262,1788,2681,2947,2612,1633,02-07-2021,PIXEL_0045,1.152997479,7.085977204
791,cocoa,1136,4264,4609,675,1598,3751,4236,2363,1078,02-07-2021,PIXEL_0046,1.004103408,6.78185012
697,cocoa,666,1246,1632,630,964,1417,1562,1217,766,02-07-2021,PIXEL_0047,0.922194767,6.986387921
999,cocoa,1288,2778,3086,971,1366,2477,2862,2270,1418,02-07-2021,PIXEL_0048,1.005709679,7.075837462
493,cocoa,761,4408,4402,493,1315,3311,3959,2637,1723,02-07-2021,PIXEL_0050,1.109359829,6.869401874
2570,cocoa,2664,4852,5245,2366,2970,4505,4949,3979,2831,02-07-2021,PIXEL_0051,1.059089188,6.947085556
2010,cocoa,1858,3436,3866,1720,2262,3166,3586,2846,2413,02-07-2021,PIXEL_0052,0.744361436,7.167877527
610,cocoa,816,2730,3285,644,1178,2587,2972,2182,1263,02-07-2021,PIXEL_0054,0.782594592,7.014789155
1788,cocoa,2002,3430,3630,1804,2365,3179,3436,3171,2295,02-07-2021,PIXEL_0044,1.062438791,7.117283768
2008,cocoa,1972,5136,5360,1554,2401,4511,5089,3215,2342,02-07-2021,PIXEL_0056,0.746192663,7.205066957
890,cocoa,1138,3616,3513,774,1470,2981,3564,2069,1285,02-07-2021,PIXEL_0062,1.156405548,6.789269502
620,cocoa,832,2850,3420,638,1152,2623,3122,1913,1015,02-07-2021,PIXEL_0069,0.783503785,7.011769918
594,cocoa,877,3266,3526,645,1131,2728,3177,2403,1310,02-07-2021,PIXEL_0070,1.064082534,6.896705284
624,cocoa,740,2598,2998,508,948,2312,2768,1500,752,02-07-2021,PIXEL_0072,0.951642063,6.964445813
565,cocoa,781,3020,3126,611,1290,2513,2876,2343,1303,02-07-2021,PIXEL_0075,1.164384529,6.921131669
1348,cocoa,1068,1572,2860,879,1449,1927,2368,1810,1702,02-07-2021,PIXEL_0077,0.988221987,6.801346597
2544,cocoa,2448,3758,4236,2396,2970,3697,3967,3895,3416,02-07-2021,PIXEL_0080,1.102369805,7.147602915
1606,cocoa,1820,3618,4011,1414,1991,3306,3737,2610,1870,02-07-2021,PIXEL_0082,0.867795167,7.148250385
1602,cocoa,1798,3340,3966,1620,2210,3313,3713,3161,2209,02-07-2021,PIXEL_0061,1.004596324,7.094380872
724,cocoa,1054,4488,4853,686,1464,3871,4437,2696,1363,02-07-2021,PIXEL_0042,0.985271135,6.928402054
679,cocoa,988,2886,3407,807,1390,2732,3152,2494,1449,02-07-2021,PIXEL_0040,1.102748624,6.787716372
656,cocoa,984,3518,3852,583,1477,3151,3554,2364,1133,02-07-2021,PIXEL_0037,0.746942975,6.927842386
634,rubber,674,1456,1808,567,749,1467,1737,1029,622,02-07-2021,PIXEL_0178,1.0262961,6.933224872
715,cocoa,1013,3234,3523,824,1441,2774,3194,2560,1420,02-07-2021,PIXEL_0004,0.787034753,6.988099244
948,cocoa,1007,3780,4609,675,1198,3351,4188,2324,1087,02-07-2021,PIXEL_0005,1.101803684,6.783461617
1792,cocoa,1332,3340,3662,1692,2363,3334,3588,2860,2340,02-07-2021,PIXEL_0007,0.768598961,7.083910875
1190,cocoa,1574,3318,3659,1472,1894,3043,3393,2682,1808,02-07-2021,PIXEL_0009,0.883059109,7.138282757
822,cocoa,948,2000,2416,1001,1365,1945,2196,2128,1249,02-07-2021,PIXEL_0011,0.773167347,6.823966035
